store_nbr,store_nm,tran_date,tran_nbr,bl,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,gpo_compra,prod_nbr,marca,tipo_marca,qty,net_sale,venta_con_iva,mess_unit,apparent_unit_cost,costo_calculado,precio,costo_x_qty,utilidad,margen,estatus,ecologicos,clasificacion_retail,estatus_operativo,-10%,-5%,5%,10%,-10%_dup,-5%_dup,5%_dup,10%_dup,unnamed:_39,precio_real,beta_utilizada,tipo_ventana_beta,sensibilidad_precio,en_analisis,precio_nuevo_menos_10pct,unidades_sim_menos_10pct,ingresos_sim_menos_10pct,precio_nuevo_menos_5pct,unidades_sim_menos_5pct,ingresos_sim_menos_5pct,precio_nuevo_mas_5pct,unidades_sim_mas_5pct,ingresos_sim_mas_5pct,precio_nuevo_mas_10pct,unidades_sim_mas_10pct,ingresos_sim_mas_10pct,ingresos_reales
T070,Xalapa II                     ,2025-01-12,90856,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,20610,APLI PAPER S.A.U.,4020101,50129139,MANUFACTUR,Marca Externa,1,430.17,499.0,ST,286.32,334.38,430.17,334.38,95.79,0.2227,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,387.153,408.6615,451.6785,473.187,0.9,0.95,1.05,1.1,,430.17,,No_analizado,No_en_analisis,False,387.15,1.0,387.15,408.66,1.0,408.66,451.68,1.0,451.68,473.19,1.0,473.19,430.17
T005,San Agustin                   ,2024-11-21,94106,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,11682,"CARVAJAL EDUCACION,",4020101,50129568,CARVAJAL E,Marca Externa,1,292.24,339.0,ST,209.508,233.42,292.24,233.42,58.83,0.2013,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,263.016,277.628,306.852,321.464,0.9,0.95,1.05,1.1,,292.24,,No_analizado,No_en_analisis,False,263.02,1.0,263.02,277.63,1.0,277.63,306.85,1.0,306.85,321.46,1.0,321.46,292.24
T074,Cuernavaca II                 ,2026-02-17,21426,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13597,EXIM INELCO,4020101,50134482,MANUFACTUR,Marca Externa,1,214.66,249.0,ST,106.812,151.83,214.66,151.83,62.83,0.2927,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,193.194,203.927,225.393,236.126,0.9,0.95,1.05,1.1,,214.66,,No_analizado,No_en_analisis,False,193.19,1.0,193.19,203.93,1.0,203.93,225.39,1.0,225.39,236.13,1.0,236.13,214.66
T072,Avenida Vallarta              ,2025-12-31,88974,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,10189,INDUSTRIAS DANPEX,4020101,50135216,INDUSTRIAS,Marca Externa,1,178.02,206.5,ST,179.952,163.99,254.31,163.99,14.03,0.0788,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,228.879,241.5945,267.0255,279.741,0.9,0.95,1.05,1.1,,178.02,,No_analizado,No_en_analisis,False,160.22,1.0,160.22,169.12,1.0,169.12,186.92,1.0,186.92,195.82,1.0,195.82,178.02
T064,San Jose del Cabo             ,2025-12-17,30562,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13597,EXIM INELCO,4020101,50134465,MANUFACTUR,Marca Externa,1,464.66,539.0,ST,225.48,326.28,464.66,326.28,138.38,0.2978,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,418.194,441.427,487.893,511.126,0.9,0.95,1.05,1.1,,464.66,,No_analizado,No_en_analisis,False,418.19,1.0,418.19,441.43,1.0,441.43,487.89,1.0,487.89,511.13,1.0,511.13,464.66
T050,Toluca Aeropuerto             ,2025-12-13,16064,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13517,COMERCIALIZADORA CHAROS,4020101,50135533,APLI PAPER,Marca Externa,1,392.24,455.0,ST,214.428,285.47,392.24,285.47,106.77,0.2722,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,353.016,372.628,411.852,431.464,0.9,0.95,1.05,1.1,,392.24,,No_analizado,No_en_analisis,False,353.02,1.0,353.02,372.63,1.0,372.63,411.85,1.0,411.85,431.46,1.0,431.46,392.24
T072,Avenida Vallarta              ,2025-12-23,88026,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13597,EXIM INELCO,4020101,50134473,MANUFACTUR,Marca Externa,1,464.66,539.0,ST,225.48,326.28,464.66,326.28,138.38,0.2978,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,418.194,441.427,487.893,511.126,0.9,0.95,1.05,1.1,,464.66,,No_analizado,No_en_analisis,False,418.19,1.0,418.19,441.43,1.0,441.43,487.89,1.0,487.89,511.13,1.0,511.13,464.66
T013,Cuernavaca                    ,2025-01-04,77789,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,12175,ACCO MEXICANA,4020101,50122496,TILIBRA,Marca Externa,1,193.97,225.0,ST,138.06,154.51,193.97,154.51,39.46,0.2034,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,174.573,184.2715,203.6685,213.367,0.9,0.95,1.05,1.1,,193.97,,No_analizado,No_en_analisis,False,174.57,1.0,174.57,184.27,1.0,184.27,203.67,1.0,203.67,213.37,1.0,213.37,193.97
T082,Salina Cruz                   ,2025-12-10,95078,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13597,EXIM INELCO,4020101,50134476,CAVALIER,Marca Externa,2,429.31,498.0,ST,106.812,151.835,214.66,303.67,125.64,0.2927,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,193.194,203.927,225.393,236.126,1.8,1.9,2.1,2.2,,214.655,,No_analizado,No_en_analisis,False,193.19,2.0,386.38,203.92,2.0,407.84,225.39,2.0,450.78,236.12,2.0,472.24,429.31
T002,Interlomas                    ,2025-12-15,53218,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13597,EXIM INELCO,4020101,50134439,MANUFACTUR,Marca Externa,1,464.66,539.0,ST,225.48,326.28,464.66,326.28,138.38,0.2978,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,418.194,441.427,487.893,511.126,0.9,0.95,1.05,1.1,,464.66,,No_analizado,No_en_analisis,False,418.19,1.0,418.19,441.43,1.0,441.43,487.89,1.0,487.89,511.13,1.0,511.13,464.66
T001,San Jeronimo                  ,2024-12-30,78597,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,20610,APLI PAPER S.A.U.,4020101,50129630,APLI PAPER,Marca Externa,1,516.38,599.0,ST,281.928,375.66,516.38,375.66,140.72,0.2725,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,464.742,490.561,542.199,568.018,0.9,0.95,1.05,1.1,,516.38,,No_analizado,No_en_analisis,False,464.74,1.0,464.74,490.56,1.0,490.56,542.2,1.0,542.2,568.02,1.0,568.02,516.38
T085,PLAYA DEL CARMEN PERUGIA      ,2026-01-06,54753,RETAIL,4,CARPETAS,402,PLANEADORES Y AGENDAS,40201,AGENDAS,13597,EXIM INELCO,4020101,50134474,CAVALIER,Marca Externa,1,464.66,539.0,ST,225.48,326.28,464.66,326.28,138.38,0.2978,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,418.194,441.427,487.893,511.126,0.9,0.95,1.05,1.1,,464.66,,No_analizado,No_en_analisis,False,418.19,1.0,418.19,441.43,1.0,441.43,487.89,1.0,487.89,511.13,1.0,511.13,464.66
T069,SLP II                        ,2024-02-29,36246,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.58,90.52,47.58,29.14,0.3798,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T057,Reynosa                       ,2024-09-30,9674,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,64.75,69.93,ST,20.952,42.48,90.52,42.48,22.27,0.3439,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,64.75,0.0,No_significativo,Baja_sensibilidad,True,58.28,1.0,58.28,61.51,1.0,61.51,67.99,1.0,67.99,71.23,1.0,71.23,64.75
T052,Hermosillo                    ,2024-01-22,6684,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.11,90.52,47.11,29.61,0.3859,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T020,Mariano Otero                 ,2025-02-12,28076,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,40.95,47.5,ST,10.56,24.43,38.71,24.43,16.52,0.4034,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,40.95,,No_analizado,No_en_analisis,False,36.86,1.0,36.86,38.9,1.0,38.9,43.0,1.0,43.0,45.05,1.0,45.05,40.95
T014,Metepec                       ,2024-11-28,90788,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50064806,OFFICEMAX,Marca Propia,1,71.47,82.9,ST,46.8,55.23,71.47,55.23,16.23,0.2272,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,64.323,67.8965,75.0435,78.617,0.9,0.95,1.05,1.1,,71.47,,No_analizado,No_en_analisis,False,64.32,1.0,64.32,67.9,1.0,67.9,75.04,1.0,75.04,78.62,1.0,78.62,71.47
T050,Toluca Aeropuerto             ,2024-09-15,71668,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10228,INDUSTRIAS RIHAN,4030101,50082702,SAMSILL,Marca Externa,1,193.97,225.0,ST,128.112,149.77,77.59,149.77,44.2,0.2279,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,69.831,73.7105,81.4695,85.349,0.9,0.95,1.05,1.1,,193.97,,No_analizado,No_en_analisis,False,174.57,1.0,174.57,184.27,1.0,184.27,203.67,1.0,203.67,213.37,1.0,213.37,193.97
T007,Veracruz                      ,2025-04-12,52869,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,90.52,105.0,ST,20.952,55.73,90.52,55.73,34.8,0.3844,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,90.52,0.0,No_significativo,Baja_sensibilidad,True,81.47,1.0,81.47,85.99,1.0,85.99,95.05,1.0,95.05,99.57,1.0,99.57,90.52
T014,Metepec                       ,2024-04-03,64375,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,2,153.45,178.0,ST,20.952,47.08,90.52,94.16,59.28,0.3863,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,1.8,1.9,2.1,2.2,,76.725,0.0,No_significativo,Baja_sensibilidad,True,69.05,2.0,138.1,72.89,2.0,145.78,80.56,2.0,161.12,84.4,2.0,168.8,153.45
T039,Alamedas                      ,2025-08-22,41085,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062078,OFFICEMAX,Marca Propia,1,69.4,80.5,ST,40.344,52.44,99.14,52.44,16.96,0.2444,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,89.226,94.183,104.097,109.054,0.9,0.95,1.05,1.1,,69.4,0.0,No_significativo,Baja_sensibilidad,True,62.46,1.0,62.46,65.93,1.0,65.93,72.87,1.0,72.87,76.34,1.0,76.34,69.4
T040,Americas                      ,2024-07-29,44665,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,38.71,44.9,ST,10.56,23.24,38.71,23.24,15.47,0.3996,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,38.71,,No_analizado,No_en_analisis,False,34.84,1.0,34.84,36.77,1.0,36.77,40.65,1.0,40.65,42.58,1.0,42.58,38.71
T025,Merida                        ,2024-03-06,76090,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.09,90.52,47.09,29.63,0.3862,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T071,Central de Abastos            ,2024-10-18,50824,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,38.71,44.9,ST,10.56,23.26,38.71,23.26,15.45,0.3991,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,38.71,,No_analizado,No_en_analisis,False,34.84,1.0,34.84,36.77,1.0,36.77,40.65,1.0,40.65,42.58,1.0,42.58,38.71
T019,Cuauhtemoc                    ,2025-06-19,60755,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10228,INDUSTRIAS RIHAN,4030101,50061580,OFFICEMAX,Marca Propia,2,412.07,478.0,ST,136.392,160.915,185.34,321.83,90.24,0.219,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,166.806,176.073,194.607,203.874,1.8,1.9,2.1,2.2,,206.035,,No_analizado,No_en_analisis,False,185.43,2.0,370.86,195.73,2.0,391.46,216.34,2.0,432.68,226.64,2.0,453.28,412.07
T006,Arboledas                     ,2024-03-08,42489,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.09,90.52,47.09,29.63,0.3862,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T061,Mexicali                      ,2024-07-09,39021,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,3,124.72,134.7,ST,10.56,24.68333333,38.71,74.05,50.67,0.4063,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,2.7,2.85,3.15,3.3,,41.5733,,No_analizado,No_en_analisis,False,37.42,3.0,112.26,39.49,3.0,118.47,43.65,3.0,130.95,45.73,3.0,137.19,124.72
T065,Merida II                     ,2026-02-18,30315,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,102.59,119.0,ST,20.952,61.09,90.52,61.09,41.5,0.4045,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,102.59,0.0,No_significativo,Baja_sensibilidad,True,92.33,1.0,92.33,97.46,1.0,97.46,107.72,1.0,107.72,112.85,1.0,112.85,102.59
T050,Toluca Aeropuerto             ,2024-01-29,33942,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50074131,OFFICEMAX,Marca Propia,1,109.27,126.75,ST,103.32,97.68,145.69,97.68,11.59,0.1061,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,131.121,138.4055,152.9745,160.259,0.9,0.95,1.05,1.1,,109.27,,No_analizado,No_en_analisis,False,98.34,1.0,98.34,103.81,1.0,103.81,114.73,1.0,114.73,120.2,1.0,120.2,109.27
T001,San Jeronimo                  ,2024-01-19,47029,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,12056,GRUPO COMERCIAL DI LEON,4030101,50069839,AVERY,Marca Externa,3,180.78,209.7,ST,52.944,50.94,60.26,152.82,27.96,0.1547,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,54.234,57.247,63.273,66.286,2.7,2.85,3.15,3.3,,60.26,,No_analizado,No_en_analisis,False,54.23,3.0,162.69,57.25,3.0,171.75,63.27,3.0,189.81,66.29,3.0,198.87,180.78
T019,Cuauhtemoc                    ,2025-02-18,60247,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50064806,OFFICEMAX,Marca Propia,2,142.93,165.8,ST,46.8,55.235,71.47,110.47,32.47,0.2271,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,64.323,67.8965,75.0435,78.617,1.8,1.9,2.1,2.2,,71.465,,No_analizado,No_en_analisis,False,64.32,2.0,128.64,67.89,2.0,135.78,75.04,2.0,150.08,78.61,2.0,157.22,142.93
T018,Polanco II                    ,2024-01-27,94195,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50028181,KINERA,Marca Externa,1,176.72,205.0,ST,137.988,144.69,176.72,144.69,32.03,0.1812,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,159.048,167.884,185.556,194.392,0.9,0.95,1.05,1.1,,176.72,,No_analizado,No_en_analisis,False,159.05,1.0,159.05,167.88,1.0,167.88,185.56,1.0,185.56,194.39,1.0,194.39,176.72
T023,Pedregal                      ,2024-02-08,47059,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.09,90.52,47.09,29.63,0.3862,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T027,Miguel Angel                  ,2025-05-04,2736,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,40.95,47.5,ST,10.56,25.32,38.71,25.32,15.64,0.3818,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,40.95,,No_analizado,No_en_analisis,False,36.86,1.0,36.86,38.9,1.0,38.9,43.0,1.0,43.0,45.05,1.0,45.05,40.95
T039,Alamedas                      ,2024-01-02,52556,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.08,90.52,47.08,29.64,0.3863,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T004,Contry                        ,2025-12-10,62728,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,43.02,49.9,ST,10.56,25.98,38.71,25.98,17.03,0.396,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,43.02,,No_analizado,No_en_analisis,False,38.72,1.0,38.72,40.87,1.0,40.87,45.17,1.0,45.17,47.32,1.0,47.32,43.02
T025,Merida                        ,2024-01-27,69720,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,38.71,44.9,ST,10.56,23.35,38.71,23.35,15.36,0.3967,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,38.71,,No_analizado,No_en_analisis,False,34.84,1.0,34.84,36.77,1.0,36.77,40.65,1.0,40.65,42.58,1.0,42.58,38.71
T080,Hermanos Serdan               ,2025-06-23,31583,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10228,INDUSTRIAS RIHAN,4030101,50061580,OFFICEMAX,Marca Propia,1,206.04,239.0,ST,136.392,161.18,185.34,161.18,44.85,0.2177,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,166.806,176.073,194.607,203.874,0.9,0.95,1.05,1.1,,206.04,,No_analizado,No_en_analisis,False,185.44,1.0,185.44,195.74,1.0,195.74,216.34,1.0,216.34,226.64,1.0,226.64,206.04
T067,Hermosillo II                 ,2024-06-26,18655,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50064806,OFFICEMAX,Marca Propia,1,71.47,82.9,ST,46.8,55.23,71.47,55.23,16.24,0.2272,N,No EcolÂ¾gico,Tienda Inactiva,Inactiva,64.323,67.8965,75.0435,78.617,0.9,0.95,1.05,1.1,,71.47,,No_analizado,No_en_analisis,False,64.32,1.0,64.32,67.9,1.0,67.9,75.04,1.0,75.04,78.62,1.0,78.62,71.47
T039,Alamedas                      ,2025-11-28,56329,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062078,OFFICEMAX,Marca Propia,1,102.59,119.0,ST,40.344,68.82,99.14,68.82,33.77,0.3292,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,89.226,94.183,104.097,109.054,0.9,0.95,1.05,1.1,,102.59,0.0,No_significativo,Baja_sensibilidad,True,92.33,1.0,92.33,97.46,1.0,97.46,107.72,1.0,107.72,112.85,1.0,112.85,102.59
T033,Gonzalitos                    ,2025-07-22,89361,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50064806,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,46.8,58.98,71.47,58.98,17.74,0.2312,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,64.323,67.8965,75.0435,78.617,0.9,0.95,1.05,1.1,,76.72,,No_analizado,No_en_analisis,False,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T085,PLAYA DEL CARMEN PERUGIA      ,2025-10-22,65227,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50064806,OFFICEMAX,Marca Propia,2,153.45,178.0,ST,46.8,58.98,71.47,117.96,35.49,0.2313,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,64.323,67.8965,75.0435,78.617,1.8,1.9,2.1,2.2,,76.725,,No_analizado,No_en_analisis,False,69.05,2.0,138.1,72.89,2.0,145.78,80.56,2.0,161.12,84.4,2.0,168.8,153.45
T049,Ixtapaluca                    ,2024-01-08,68000,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,10797,GRUPO AZOR MEXICO,4030101,50064806,OFFICEMAX,Marca Propia,1,57.17,66.32,ST,46.8,48.09,71.47,48.09,9.08,0.1589,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,64.323,67.8965,75.0435,78.617,0.9,0.95,1.05,1.1,,57.17,,No_analizado,No_en_analisis,False,51.45,1.0,51.45,54.31,1.0,54.31,60.03,1.0,60.03,62.89,1.0,62.89,57.17
T027,Miguel Angel                  ,2024-01-31,57455,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,1,76.72,89.0,ST,20.952,47.09,90.52,47.09,29.63,0.3863,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,0.9,0.95,1.05,1.1,,76.72,0.0,No_significativo,Baja_sensibilidad,True,69.05,1.0,69.05,72.88,1.0,72.88,80.56,1.0,80.56,84.39,1.0,84.39,76.72
T040,Americas                      ,2024-02-07,32065,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062270,OFFICEMAX,Marca Propia,2,153.45,178.0,ST,20.952,47.095,90.52,94.19,59.26,0.3862,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,81.468,85.994,95.046,99.572,1.8,1.9,2.1,2.2,,76.725,0.0,No_significativo,Baja_sensibilidad,True,69.05,2.0,138.1,72.89,2.0,145.78,80.56,2.0,161.12,84.4,2.0,168.8,153.45
T060,LA RIOJA.                     ,2025-02-24,15748,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,1,40.95,47.5,ST,10.56,24.36,38.71,24.36,16.59,0.4051,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,0.9,0.95,1.05,1.1,,40.95,,No_analizado,No_en_analisis,False,36.86,1.0,36.86,38.9,1.0,38.9,43.0,1.0,43.0,45.05,1.0,45.05,40.95
T016,Puebla                        ,2024-07-14,48018,RETAIL,4,CARPETAS,403,PROTECTORES,40301,PROTECTORES PARA HOJAS,20533,OFFICE DEPOT ASIA HOLDING,4030101,50062073,OFFICEMAX,Marca Propia,2,65.79,76.32,ST,10.56,20.34,38.71,40.68,25.1,0.3816,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,34.839,36.7745,40.6455,42.581,1.8,1.9,2.1,2.2,,32.895,,No_analizado,No_en_analisis,False,29.61,2.0,59.22,31.25,2.0,62.5,34.54,2.0,69.08,36.18,2.0,72.36,65.79
